age_scal,experience_scal,salary_scal,name,age,department,education,experience,salary,name_Encoded,department_Encoded,educatiom_Encoded
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Nikhil,38.8,IT,Bachelor,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-1.0496788500842074,-0.04216232488438241,Isha,38.8,Marketing,PhD,8.0,90000.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
0.0020555250385718257,0.8818010550005875,-0.04216232488438241,Isha,38.8,IT,Bachelor,20.0,90000.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[1, 0, 0]"
0.0020555250385718257,0.2379744199723225,1.1468577502679902,Nikhil,38.8,Finance,PhD,16.0,112000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
-0.2603519266938855,0.39893107872938877,1.4441127690560833,Raj,37.0,IT,PhD,17.0,117500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1]"
1.7805949201141194,-2.3373321201407373,-3.1228052468700747,Simran,51.0,HR,Bachelor,0.0,33000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0]"
1.489031084855833,-1.8544621438695388,-2.7174574939772205,Kunal,49.0,HR,Bachelor,3.0,40500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,1.5256276900288526,2.3899241924727432,Pooja,38.8,IT,PhD,24.0,135000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1]"
2.217940673001549,-0.003460568163276865,-7.539468200132663e-07,Anjali,54.0,Finance,Master,14.5,90780.1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Neha,38.8,IT,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-1.7181711029853175,-0.08393889754180998,0.660440446796565,Sneha,27.0,HR,PhD,14.0,103000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Kunal,38.8,Finance,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Raj,38.8,HR,Bachelor,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,0.2379744199723225,0.9306722820584679,Simran,38.8,HR,PhD,16.0,108000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Sahil,38.8,Marketing,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
1.7805949201141194,-0.003460568163276865,-7.539468200132663e-07,Meera,51.0,Marketing,Bachelor,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0]"
2.363722590630692,-0.24489555629887624,1.1738809337941805,Isha,55.0,Management,PhD,13.0,112500.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Isha,38.8,Finance,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Ritu,38.8,Marketing,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
0.0020555250385718257,-0.24489555629887624,-7.539468200132663e-07,Diya,38.8,Finance,PhD,13.0,90780.1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
-1.1350434324687448,-0.003460568163276865,-7.539468200132663e-07,Sneha,31.0,HR,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Vikram,38.8,Management,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,-0.4058522150559425,1.038765016163229,Dev,38.8,Management,PhD,12.0,110000.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,1.5256276900288526,0.3361622444822816,Raj,38.8,Finance,Bachelor,24.0,97000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Meera,38.8,Finance,Bachelor,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Pooja,38.8,Marketing,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
-0.9892615148396016,-0.003460568163276865,-7.539468200132663e-07,Diya,32.0,HR,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
-1.4266072677270312,0.39893107872938877,0.36318542800847187,Anjali,29.0,IT,Master,17.0,97500.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-1.4266072677270312,2.49136764257125,1.8494605219489375,Amit,29.0,Marketing,Master,30.0,125000.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
1.3432491672266897,1.0427577137576538,-7.539468200132663e-07,Dev,48.0,Management,PhD,21.0,90780.1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Neha,38.8,Management,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
-0.8434795972104584,-0.003460568163276865,-7.539468200132663e-07,Simran,33.0,HR,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,1.5256276900288526,1.5792286866870346,Aarav,38.8,Management,Master,24.0,120000.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 1, 0]"
1.0516853319684034,-0.003460568163276865,-7.539468200132663e-07,Aarav,46.0,HR,Bachelor,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0]"
0.7601214967101169,-0.003460568163276865,-7.539468200132663e-07,Anjali,44.0,HR,Master,14.5,90780.1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
-0.11457000906474232,-1.0496788500842074,-0.8528578306700909,Neha,38.0,IT,Master,8.0,75000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-1.8639530206144608,-0.003460568163276865,-7.539468200132663e-07,Vikram,26.0,IT,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 1, 0]"
1.489031084855833,-0.003460568163276865,-7.539468200132663e-07,Aarav,49.0,Finance,Bachelor,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Kunal,38.8,Finance,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Anjali,38.8,IT,Master,14.5,90780.1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-0.6976976795813151,-0.003460568163276865,-7.539468200132663e-07,Meera,34.0,HR,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Anjali,38.8,Management,PhD,14.5,90780.1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,0.7208443962435213,0.6334172632703747,Vikram,38.8,IT,Master,19.0,102500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-2.3012987735018906,1.6865843487859187,2.3629010089465527,Sahil,23.0,Finance,PhD,25.0,134500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Aarav,38.8,Management,PhD,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,2.1694543250571177,1.5792286866870346,Vikram,38.8,Marketing,Master,28.0,120000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0]"
0.0020555250385718257,0.07701776121525626,0.09295359274656902,Arjun,38.8,IT,Master,15.0,92500.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-1.5723891853561744,-0.8887221913271413,-0.9879737483010423,Neha,28.0,Marketing,Master,9.0,72500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
0.0020555250385718257,2.49136764257125,3.03848059710131,Dev,38.8,Finance,PhD,30.0,147000.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
-1.8639530206144608,2.49136764257125,3.4708515335203547,Isha,26.0,Management,PhD,30.0,155000.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
-0.2603519266938855,-0.003460568163276865,-7.539468200132663e-07,Neha,37.0,IT,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-0.11457000906474232,-0.003460568163276865,-7.539468200132663e-07,Rohan,38.0,HR,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Amit,38.8,Finance,PhD,14.5,90780.1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
1.1974672495975465,-0.08393889754180998,-0.20430142604152413,Nikhil,47.0,Finance,Master,14.0,87000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Pooja,38.8,HR,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1]"
0.1769938261935441,-0.003460568163276865,-7.539468200132663e-07,Amit,40.0,Management,Master,14.5,90780.1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 1, 0]"
-0.40613384432302874,-0.003460568163276865,-7.539468200132663e-07,Ritu,36.0,Marketing,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
0.0020555250385718257,1.20371437251472,0.4983013456394233,Pooja,38.8,Management,Bachelor,22.0,100000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[1, 0, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Kunal,38.8,Management,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Aarav,38.8,IT,Master,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 1, 0]"
-1.5723891853561744,-0.003460568163276865,-7.539468200132663e-07,Kavya,28.0,Management,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,0.2379744199723225,-0.04216232488438241,Sahil,38.8,Marketing,Master,16.0,90000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
1.1974672495975465,-0.003460568163276865,-7.539468200132663e-07,Sneha,47.0,IT,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1]"
2.217940673001549,-2.015418802626605,-0.8528578306700909,Sneha,54.0,Marketing,PhD,2.0,75000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Vikram,38.8,HR,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[0, 1, 0]"
1.489031084855833,1.847541007542985,2.660156027734646,Sneha,49.0,IT,PhD,26.0,140000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1]"
-1.280825350097888,-0.003460568163276865,-7.539468200132663e-07,Aarav,30.0,Management,Bachelor,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[1, 0, 0]"
-1.7181711029853175,0.07701776121525626,0.7955563644275164,Nikhil,27.0,HR,PhD,15.0,105500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Sahil,38.8,IT,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1]"
0.6143395790809737,0.7208443962435213,0.471278162113233,Ritu,43.0,Finance,Master,19.0,99500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
1.634813002484976,-0.003460568163276865,-7.539468200132663e-07,Raj,50.0,Marketing,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1]"
0.0020555250385718257,-0.4058522150559425,-0.6907187295129492,Neha,38.8,HR,Master,12.0,78000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Diya,38.8,IT,Bachelor,14.5,90780.1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-2.015418802626605,-1.9337851717177024,Pooja,38.8,Marketing,Master,2.0,55000.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
1.489031084855833,0.7208443962435213,0.471278162113233,Raj,49.0,Finance,Master,19.0,99500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 1, 0]"
0.1769938261935441,-0.003460568163276865,-7.539468200132663e-07,Amit,40.0,HR,Bachelor,14.5,90780.1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0]","[1, 0, 0]"
2.072158755372406,-1.5325488263554061,0.09295359274656902,Pooja,53.0,Management,PhD,5.0,92500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1]"
0.0020555250385718257,2.0084976663000513,1.336020034951322,Sneha,38.8,HR,Master,27.0,115500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 1, 0]"
1.1974672495975465,1.3646710312717862,0.36318542800847187,Meera,47.0,IT,Bachelor,23.0,97500.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0]","[1, 0, 0]"
1.489031084855833,-0.003460568163276865,-7.539468200132663e-07,Nikhil,49.0,Marketing,Master,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 1, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Neha,38.8,Finance,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
0.4685576614518305,-0.003460568163276865,-7.539468200132663e-07,Aarav,42.0,Finance,Bachelor,14.5,90780.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0]"
0.0020555250385718257,-0.003460568163276865,-7.539468200132663e-07,Sahil,38.8,Finance,PhD,14.5,90780.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1]"
0.0020555250385718257,1.20371437251472,-0.04216232488438241,Arjun,38.8,Marketing,Bachelor,22.0,90000.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1]","[1, 0, 0]"
